"REF_DATE","GEO","DGUID","Economic family type","Household food security status","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Canada","2016A000011124","Elderly males not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611302","1.16.6.1","80","D","","","0"
"2018","Canada","2016A000011124","Elderly males not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611303","1.16.6.2","12.7","D","","","1"
"2018","Canada","2016A000011124","Elderly males not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288003290","1.16.2.1","21","E","","","0"
"2018","Canada","2016A000011124","Elderly males not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288003291","1.16.2.2","3.3","D","","","1"
"2018","Canada","2016A000011124","Elderly males not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288003292","1.16.3.1","59","D","","","0"
"2018","Canada","2016A000011124","Elderly males not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288003293","1.16.3.2","9.4","D","","","1"
"2018","Canada","2016A000011124","Elderly males not in an economic family","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288003294","1.16.4.1","39","D","","","0"
"2018","Canada","2016A000011124","Elderly males not in an economic family","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288003295","1.16.4.2","6.1","D","","","1"
"2018","Canada","2016A000011124","Elderly males not in an economic family","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288003296","1.16.5.1","20","E","","","0"
"2018","Canada","2016A000011124","Elderly males not in an economic family","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288003297","1.16.5.2","3.2","E","","","1"
"2018","Canada","2016A000011124","Elderly females not in an economic family","Food secure","Number of persons","Number","223","thousands","3","v1288003298","1.17.1.1","1084","A","","","0"
"2018","Canada","2016A000011124","Elderly females not in an economic family","Food secure","Percentage of persons","Percent","239","units","0","v1288003299","1.17.1.2","90.7","A","","","1"
"2018","Canada","2016A000011124","Elderly females not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611304","1.17.6.1","111","C","","","0"
"2018","Canada","2016A000011124","Elderly females not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611305","1.17.6.2","9.3","C","","","1"
"2018","Canada","2016A000011124","Elderly females not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288003300","1.17.2.1","44","D","","","0"
"2018","Canada","2016A000011124","Elderly females not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288003301","1.17.2.2","3.7","D","","","1"
"2018","Canada","2016A000011124","Elderly females not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288003302","1.17.3.1","67","D","","","0"
"2018","Canada","2016A000011124","Elderly females not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288003303","1.17.3.2","5.6","D","","","1"
"2018","Canada","2016A000011124","Elderly females not in an economic family","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288003304","1.17.4.1","48","D","","","0"
"2018","Canada","2016A000011124","Elderly females not in an economic family","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288003305","1.17.4.2","4.1","D","","","1"
"2018","Canada","2016A000011124","Elderly females not in an economic family","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288003306","1.17.5.1","19","D","","","0"
"2018","Canada","2016A000011124","Elderly females not in an economic family","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288003307","1.17.5.2","1.6","D","","","1"
"2018","Canada","2016A000011124","Non-elderly persons not in an economic family","Food secure","Number of persons","Number","223","thousands","3","v1288003308","1.18.1.1","3178","A","","","0"
"2018","Canada","2016A000011124","Non-elderly persons not in an economic family","Food secure","Percentage of persons","Percent","239","units","0","v1288003309","1.18.1.2","75.5","A","","","1"
"2018","Canada","2016A000011124","Non-elderly persons not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611306","1.18.6.1","1028","B","","","0"
"2018","Canada","2016A000011124","Non-elderly persons not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611307","1.18.6.2","24.5","B","","","1"
"2018","Canada","2016A000011124","Non-elderly persons not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288003310","1.18.2.1","232","D","","","0"
"2018","Canada","2016A000011124","Non-elderly persons not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288003311","1.18.2.2","5.5","D","","","1"
"2018","Canada","2016A000011124","Non-elderly persons not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288003312","1.18.3.1","797","B","","","0"
"2018","Canada","2016A000011124","Non-elderly persons not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288003313","1.18.3.2","18.9","B","","","1"
"2018","Canada","2016A000011124","Non-elderly persons not in an economic family","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288003314","1.18.4.1","417","C","","","0"
"2018","Canada","2016A000011124","Non-elderly persons not in an economic family","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288003315","1.18.4.2","9.9","C","","","1"
"2018","Canada","2016A000011124","Non-elderly persons not in an economic family","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288003316","1.18.5.1","379","C","","","0"
"2018","Canada","2016A000011124","Non-elderly persons not in an economic family","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288003317","1.18.5.2","9.0","C","","","1"
"2018","Canada","2016A000011124","Non-elderly males not in an economic family","Food secure","Number of persons","Number","223","thousands","3","v1288003318","1.19.1.1","1812","A","","","0"
"2018","Canada","2016A000011124","Non-elderly males not in an economic family","Food secure","Percentage of persons","Percent","239","units","0","v1288003319","1.19.1.2","75.5","A","","","1"
"2018","Canada","2016A000011124","Non-elderly males not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611308","1.19.6.1","588","C","","","0"
"2018","Canada","2016A000011124","Non-elderly males not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611309","1.19.6.2","24.5","C","","","1"
"2018","Canada","2016A000011124","Non-elderly males not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288003320","1.19.2.1","138","D","","","0"
"2018","Canada","2016A000011124","Non-elderly males not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288003321","1.19.2.2","5.8","D","","","1"
"2018","Canada","2016A000011124","Non-elderly males not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288003322","1.19.3.1","449","C","","","0"
"2018","Canada","2016A000011124","Non-elderly males not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288003323","1.19.3.2","18.7","C","","","1"
"2018","Canada","2016A000011124","Non-elderly males not in an economic family","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288003324","1.19.4.1","217","C","","","0"
"2018","Canada","2016A000011124","Non-elderly males not in an economic family","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288003325","1.19.4.2","9.0","C","","","1"
"2018","Canada","2016A000011124","Non-elderly males not in an economic family","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288003326","1.19.5.1","233","C","","","0"
"2018","Canada","2016A000011124","Non-elderly males not in an economic family","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288003327","1.19.5.2","9.7","C","","","1"
"2018","Canada","2016A000011124","Non-elderly females not in an economic family","Food secure","Number of persons","Number","223","thousands","3","v1288003328","1.20.1.1","1365","B","","","0"
"2018","Canada","2016A000011124","Non-elderly females not in an economic family","Food secure","Percentage of persons","Percent","239","units","0","v1288003329","1.20.1.2","75.6","A","","","1"
"2018","Canada","2016A000011124","Non-elderly females not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611310","1.20.6.1","441","C","","","0"
"2018","Canada","2016A000011124","Non-elderly females not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611311","1.20.6.2","24.4","C","","","1"
"2018","Canada","2016A000011124","Non-elderly females not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288003330","1.20.2.1","94","D","","","0"
"2018","Canada","2016A000011124","Non-elderly females not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288003331","1.20.2.2","5.2","D","","","1"
"2018","Canada","2016A000011124","Non-elderly females not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288003332","1.20.3.1","347","C","","","0"
"2018","Canada","2016A000011124","Non-elderly females not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288003333","1.20.3.2","19.2","C","","","1"
